id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
474,0.130346232179226,0.0,0.3113814133155529,0.0,0.25,1.0,0.0806451612903225,0.8477632528040522,0.2605042016806722,1.0,0.45,0.05987055016181221,0.8788903924221922,0.8146540027137043,0.7142857142857143,0.4375,1.0,1.0,0.0,0.0,0
475,0.7345553292600134,0.0,0.0145065621812017,1.0,0.0,0.0,0.032258064516129,0.4245674161457444,0.5210084033613446,0.7142857142857142,0.15,0.412621359223301,0.1427604871447902,0.6189959294436908,0.7857142857142857,0.1875,0.0555555555555555,0.0,1.0,1.0,2
476,0.4168363883231499,1.0,0.0530575076495271,1.0,0.0,1.0,0.2258064516129032,0.1215318097978892,0.7563025210084034,0.1428571428571428,0.35,0.9137001078748652,0.9627875507442488,0.5001356852103122,0.3571428571428571,0.1875,0.0555555555555555,1.0,1.0,1.0,1
477,0.130346232179226,0.0,0.0142937099345652,1.0,0.0,1.0,0.2903225806451612,0.0214895657468248,0.2100840336134454,0.0,0.2,0.05987055016181221,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
481,0.7345553292600134,1.0,0.926577628542116,0.0,0.0,0.0,0.5,0.3674375651020123,0.9411764705882354,0.1428571428571428,0.75,0.4654800431499461,0.4512855209742896,0.2396200814111262,1.0,0.125,0.8333333333333333,1.0,0.0,1.0,0
482,0.4650373387644263,0.0,0.2877193972338178,1.0,0.25,0.0,0.032258064516129,0.430192533338724,0.991596638655462,0.2857142857142857,0.35,0.7157497303128371,0.6833558863328824,0.4621438263229308,0.2142857142857143,0.4375,0.0,1.0,1.0,0.0,1
483,0.4317718940936863,1.0,0.0054056844661015,0.0,1.0,0.0,0.3387096774193548,0.0140747494574062,0.6302521008403362,0.0,0.05,0.009708737864077601,0.3294993234100135,0.5614654002713705,0.2142857142857143,0.1875,0.9444444444444444,0.0,0.0,1.0,2
484,0.3156822810590631,0.0,0.6011474404702957,1.0,0.0,1.0,0.8387096774193549,0.0244804160874457,0.0672268907563025,0.0,0.2,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
485,0.131704005431093,1.0,0.5244870704586253,0.0,0.0,1.0,0.5645161290322581,0.9067166399249844,0.3529411764705882,0.4285714285714285,0.05,0.3910463861920173,0.1028416779431664,0.5267299864314791,1.0,0.125,0.0555555555555555,1.0,1.0,1.0,3
487,0.3455532926001358,0.0,0.00374969125771,1.0,0.0,1.0,0.0483870967741935,0.847715977819183,0.638655462184874,0.2857142857142857,0.35,0.7157497303128371,0.3349120433017591,0.648032564450475,0.0714285714285714,0.0625,0.0,1.0,1.0,0.0,0
488,0.7080787508486083,0.0,0.0143203350710129,1.0,0.0,1.0,0.467741935483871,0.642094051179976,0.5210084033613446,0.2857142857142857,1.0,0.42286947141316084,0.1427604871447902,0.648032564450475,0.7142857142857143,0.0625,0.8333333333333333,1.0,0.0,1.0,2
490,0.691785471826205,0.0,0.0143326799262552,1.0,0.0,1.0,0.6290322580645161,0.0222046566048055,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.5555555555555556,1.0,0.0,0.0,2
491,0.3455532926001358,1.0,0.8304938646173239,1.0,0.25,0.0,0.5,0.3621100359667206,0.8571428571428571,0.4285714285714285,0.75,0.13160733549083062,0.4512855209742896,0.2396200814111262,0.7142857142857143,0.4375,0.6111111111111112,0.0,0.0,1.0,1
492,0.2566191446028513,0.0,0.9446216816487504,1.0,0.0,0.0,0.2258064516129032,0.6526662302361567,0.2857142857142857,0.5714285714285714,0.15,0.10895361380798273,0.6400541271989175,0.8146540027137043,0.8571428571428571,0.5,0.2777777777777777,1.0,0.0,1.0,2
495,0.130346232179226,0.0,0.0142655954653133,1.0,0.0,1.0,0.8387096774193549,0.0197441515713186,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
496,0.4317718940936863,0.0,0.0143138799704989,0.0,0.0625,0.0,0.1935483870967742,0.4433953140424454,0.0504201680672269,0.8571428571428572,0.15,0.42286947141316084,0.8761840324763195,0.8146540027137043,0.8571428571428571,0.25,0.5555555555555556,0.0,0.0,0.0,0
497,0.4650373387644263,0.0,0.0144860653047355,0.0,0.1875,0.0,0.7096774193548387,0.4298006091959289,0.4621848739495798,0.2857142857142857,0.05,0.8721682847896441,0.6833558863328824,1.0,0.5714285714285714,0.0625,0.4999999999999999,0.0,0.0,1.0,3
498,0.4650373387644263,0.0,0.3966480090970743,1.0,0.0625,1.0,0.5,0.1488514071771816,0.4705882352941176,0.0,0.0,0.7157497303128371,0.7070365358592694,0.3590230664857531,0.1428571428571429,0.375,0.3333333333333333,1.0,1.0,1.0,0
502,0.5112016293279023,1.0,0.0143730248565629,1.0,0.0,0.0,0.3387096774193548,0.1412904968823328,0.4705882352941176,1.0,0.95,0.42286947141316084,0.3470906630581867,0.8146540027137043,0.7142857142857143,0.0625,0.8333333333333333,1.0,0.0,0.0,3
504,0.3455532926001358,0.0,0.3088448869791247,1.0,0.0,1.0,0.1612903225806451,0.1348454583564013,0.8991596638655462,0.7142857142857142,0.05,0.20064724919093854,0.1427604871447902,0.3590230664857531,0.1428571428571429,0.375,0.2222222222222222,1.0,1.0,1.0,3
505,0.4650373387644263,1.0,0.8848353087636207,0.0,0.0,1.0,0.6129032258064516,0.9048000661936204,0.6554621848739496,0.8571428571428572,0.65,0.40075512405609504,0.3382949932341001,0.4621438263229308,0.2857142857142857,0.3125,0.7777777777777777,1.0,0.0,1.0,1
506,0.8995247793618465,0.0,0.0142764421542235,1.0,0.0,1.0,0.2903225806451612,0.0206192832250056,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
509,0.130346232179226,0.0,0.0142802781137147,1.0,0.0,1.0,0.8387096774193549,0.0215100684251178,0.2100840336134454,0.0,0.2,0.05987055016181221,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
510,0.130346232179226,1.0,0.0143489119754504,1.0,0.0,1.0,0.4516129032258065,0.0246884048484521,0.2100840336134454,0.0,0.2,0.05987055016181221,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
512,0.8499660556687033,1.0,0.4410467911120504,0.0,0.1875,1.0,0.0806451612903225,0.5812672172469723,0.8151260504201682,1.0,0.5,0.6709816612729235,0.8640054127198917,0.3590230664857531,0.3571428571428571,0.25,0.4444444444444445,1.0,0.0,1.0,3
517,0.9775967413441954,0.0,0.014472132622853,1.0,0.0625,0.0,0.5967741935483871,0.3660544909359814,0.5546218487394957,0.7142857142857142,0.15,0.42286947141316084,0.8761840324763195,0.8146540027137043,0.8571428571428571,0.5625,0.3333333333333333,0.0,1.0,1.0,1
518,0.130346232179226,0.0,0.0142705130902961,1.0,0.0,1.0,0.8387096774193549,0.0190793765327379,0.2773109243697479,0.0,0.3,0.27777777777777773,1.0,0.0051560379918588,0.1428571428571429,0.25,0.9444444444444444,1.0,0.0,0.0,2
520,0.691785471826205,0.0,0.2811552287091735,1.0,0.5,1.0,0.2096774193548387,0.0800929025827782,0.991596638655462,0.0,0.5,0.013484358144552304,0.2577807848443842,0.3590230664857531,0.8571428571428571,0.4375,0.0555555555555555,1.0,1.0,0.0,1
521,0.4650373387644263,1.0,0.0143682057254163,0.0,0.1875,1.0,0.4516129032258065,0.4196882378077958,0.773109243697479,0.8571428571428572,1.0,0.6774541531823085,0.3470906630581867,0.8146540027137043,0.2857142857142857,0.0625,0.8333333333333333,1.0,1.0,0.0,2
523,0.130346232179226,0.0,0.9350079028031096,0.0,0.0,1.0,0.5,0.847725346614169,0.6554621848739496,0.4285714285714285,0.1,0.05987055016181221,0.6799729364005414,0.8146540027137043,0.2857142857142857,0.3125,1.0,1.0,1.0,1.0,3
524,0.0169721656483367,0.0,0.9482982745797232,0.0,0.1875,1.0,0.5,0.4431926745576722,0.4369747899159665,0.2857142857142857,0.8,0.029126213592233007,0.46617050067659,0.7397557666214384,0.4285714285714286,0.3125,0.0,1.0,0.0,1.0,0
530,0.0597420230821452,0.0,0.6068881148399154,1.0,0.0,0.0,0.1774193548387096,0.9947919167894848,0.5546218487394957,0.4285714285714285,0.65,0.4363538295577131,0.148849797023004,0.4621438263229308,1.0,0.6875,0.2777777777777777,1.0,1.0,0.0,2
532,0.318397827562797,1.0,0.9775923718225276,1.0,0.5625,0.0,0.0806451612903225,0.3646098903712393,0.9159663865546218,0.0,0.5,0.5544768069039914,0.8640054127198917,0.4567164179104478,0.2857142857142857,0.3125,0.4999999999999999,1.0,1.0,1.0,3
533,0.3455532926001358,1.0,0.6007044734967979,0.0,0.375,1.0,0.6935483870967742,0.024055628246984,0.3529411764705882,0.1428571428571428,0.45,0.11165048543689313,0.5338294993234101,0.0426051560379918,0.2142857142857143,0.375,0.9444444444444444,1.0,0.0,1.0,2
535,0.4650373387644263,1.0,0.2877241249379506,0.0,0.0,0.0,0.1612903225806451,0.9825317148536372,1.0,0.5714285714285714,0.35,0.19417475728155345,0.7848443843031123,0.4621438263229308,0.6428571428571429,0.4375,0.2777777777777777,1.0,1.0,1.0,3
537,0.3455532926001358,1.0,0.0366216071308756,0.0,0.0,1.0,0.1935483870967742,0.1239275801631955,0.991596638655462,0.1428571428571428,0.45,0.3851132686084143,0.3294993234100135,0.1080054274084124,0.5714285714285714,0.1875,0.9444444444444444,1.0,0.0,0.0,2
540,0.4650373387644263,0.0,0.0143179350014821,0.0,0.1875,0.0,0.1612903225806451,0.5868168202023989,0.4033613445378151,0.2857142857142857,1.0,0.412621359223301,0.1427604871447902,0.648032564450475,0.8571428571428571,0.5,0.2777777777777777,1.0,0.0,0.0,2
542,0.4650373387644263,0.0,0.3205336663872514,0.0,0.0625,0.0,0.5483870967741935,0.58309090455573,0.6806722689075629,0.5714285714285714,0.1,0.35760517799352753,0.4411366711772666,0.9109905020352782,0.0,0.0625,0.3333333333333333,1.0,0.0,1.0,0
543,0.130346232179226,0.0,0.0142717493425259,1.0,0.0,1.0,0.8387096774193549,0.0209826224429858,0.0672268907563025,0.0,0.2,0.05987055016181221,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
548,0.691785471826205,0.0,0.2965449484595514,0.0,0.5625,1.0,0.1612903225806451,0.4369888503659263,1.0,0.2857142857142857,0.35,0.18500539374325783,0.939106901217862,0.9109905020352782,0.6428571428571429,0.0625,0.6111111111111112,1.0,1.0,1.0,3
550,0.3455532926001358,1.0,0.9078227917963626,0.0,0.0625,1.0,0.9838709677419356,0.948656054460938,0.3529411764705882,0.7142857142857142,0.1,0.36192017259978426,0.3470906630581867,0.5267299864314791,0.9285714285714284,0.6875,0.6111111111111112,1.0,0.0,1.0,1
552,0.4317718940936863,1.0,0.0244091850222801,1.0,0.0,1.0,0.5,0.1503803117736425,0.5546218487394957,0.7142857142857142,0.0,0.5841423948220065,0.1427604871447902,0.8146540027137043,0.1428571428571429,0.1875,1.0,1.0,1.0,0.0,1
555,0.8995247793618465,0.0,0.0142757805229837,1.0,0.0,1.0,0.8387096774193549,0.0189512326329554,0.0420168067226891,0.0,0.2,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
556,0.3455532926001358,0.0,0.8544815075046786,0.0,0.0,0.0,0.4838709677419355,0.4465629875607517,0.3697478991596638,0.7142857142857142,0.7000000000000001,0.5841423948220065,0.1028416779431664,0.4621438263229308,1.0,0.8125,0.2222222222222222,1.0,1.0,1.0,3
557,0.130346232179226,0.0,0.014260930920905,1.0,0.0,1.0,0.6290322580645161,0.0210296295319532,0.0420168067226891,0.0,0.55,0.15480043149946063,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
560,0.4317718940936863,1.0,0.1071170399114068,0.0,0.0,1.0,0.2258064516129032,0.4304385103867448,0.5546218487394957,0.8571428571428572,0.65,0.22330097087378645,0.8761840324763195,0.648032564450475,0.5,0.5,1.0,0.0,1.0,1.0,1
561,0.3455532926001358,1.0,0.0022473113328187,0.0,0.0,1.0,0.1612903225806451,0.9764999781313768,1.0,0.7142857142857142,0.75,0.19417475728155345,0.951962110960758,0.4621438263229308,0.0,0.1875,0.4999999999999999,1.0,1.0,1.0,0
562,0.130346232179226,0.0,0.0142744060260422,1.0,0.0,1.0,0.8387096774193549,0.0198934992156855,0.2100840336134454,0.0,0.2,0.05987055016181221,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
564,0.3455532926001358,0.0,0.8434123802033993,0.0,0.25,0.0,0.3064516129032257,0.1256641537739414,0.1848739495798319,0.8571428571428572,0.2,0.13160733549083062,0.7401894451962112,0.4621438263229308,0.7857142857142857,0.1875,0.6111111111111112,1.0,0.0,1.0,1
565,0.3455532926001358,1.0,0.039236539860957,0.0,0.0,1.0,0.3870967741935484,0.9073071894349272,1.0,0.1428571428571428,0.05,0.19417475728155345,0.584573748308525,0.4621438263229308,0.6428571428571429,0.125,0.6111111111111112,1.0,1.0,1.0,3
567,0.0380176510522742,0.0,0.638638230970884,1.0,0.0,1.0,0.4032258064516129,0.8477225941998228,0.6302521008403362,0.1428571428571428,0.45,0.05987055016181221,0.2354533152909337,0.8146540027137043,0.2857142857142857,0.1875,0.8333333333333333,1.0,1.0,0.0,1
568,0.3455532926001358,0.0,0.6664541790975071,1.0,0.0,1.0,0.5645161290322581,0.0165446783773752,0.9159663865546218,0.4285714285714285,0.05,0.5523193096008631,0.7401894451962112,0.3012211668928087,0.7142857142857143,0.0,0.6111111111111112,1.0,0.0,1.0,1
569,0.4650373387644263,1.0,0.0010877292667578,0.0,0.0625,0.0,0.4838709677419355,0.0266865258762871,0.2521008403361344,0.2857142857142857,0.0,0.20064724919093854,0.148849797023004,0.3487109905020353,0.8571428571428571,0.375,0.0555555555555555,1.0,0.0,0.0,3
570,0.4677528852681601,0.0,0.3467940037498494,0.0,0.25,0.0,0.5967741935483871,0.1326828676086766,0.638655462184874,0.2857142857142857,0.55,0.5339805825242718,0.4411366711772666,1.0,0.4285714285714286,0.625,0.2222222222222222,0.0,1.0,1.0,1
573,0.9151391717583164,1.0,0.0189918323491735,1.0,0.0,1.0,0.1774193548387096,0.8477430569097756,0.4705882352941176,0.1428571428571428,0.55,0.05987055016181221,0.8788903924221922,0.8146540027137043,0.7142857142857143,0.6875,0.5555555555555556,1.0,0.0,1.0,0
574,0.3455532926001358,1.0,0.850323515570367,0.0,0.0,1.0,0.064516129032258,0.9258434405136982,0.453781512605042,0.7142857142857142,0.25,0.19417475728155345,0.46617050067659,0.9362279511533244,0.6428571428571429,0.0625,0.9444444444444444,1.0,1.0,1.0,0
575,0.9775967413441954,1.0,0.01439039245577,1.0,0.0,1.0,0.1612903225806451,0.9539067525639012,0.907563025210084,0.8571428571428572,0.95,0.07335490830636461,0.3470906630581867,0.648032564450475,0.7142857142857143,0.0625,0.7222222222222221,1.0,1.0,1.0,3
577,0.130346232179226,0.0,0.014270770145958,1.0,0.0,1.0,0.6290322580645161,0.0212473360007533,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
578,0.8995247793618465,0.0,0.014269496792911,1.0,0.0,1.0,0.8387096774193549,0.0187997666665583,0.2100840336134454,0.0,0.2,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
579,0.0678886625933469,1.0,0.0144537805269614,1.0,0.0,1.0,0.1935483870967742,0.4472397844279269,0.7394957983193277,0.1428571428571428,0.65,0.42286947141316084,0.3470906630581867,0.8146540027137043,0.8571428571428571,0.6875,0.2777777777777777,1.0,0.0,0.0,1
580,0.130346232179226,0.0,0.0142791006044454,1.0,0.0,1.0,0.8387096774193549,0.0214131765266892,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.0,0.2777777777777777,1.0,0.0,0.0,2
581,0.4650373387644263,1.0,0.0143369509369955,0.0,0.0625,1.0,0.4838709677419355,0.4337225868348459,0.8319327731092437,0.7142857142857142,0.2,0.412621359223301,0.1427604871447902,0.5267299864314791,0.9285714285714284,0.4375,0.1111111111111111,1.0,0.0,0.0,1
582,0.130346232179226,0.0,0.014243799176893,1.0,0.0,1.0,0.8387096774193549,0.0182511504268295,0.0420168067226891,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
583,0.3455532926001358,1.0,0.1184166714981279,1.0,0.5,1.0,0.9032258064516128,0.9681557963913068,0.6722689075630252,0.1428571428571428,0.9,1.0,0.148849797023004,0.1766621438263229,0.7857142857142857,0.125,0.6111111111111112,1.0,1.0,0.0,3
585,0.3455532926001358,0.0,0.0144256435322134,1.0,0.0,1.0,0.1129032258064516,0.9048891134951176,0.3529411764705882,0.1428571428571428,0.95,0.42286947141316084,0.1427604871447902,0.3156037991858887,0.8571428571428571,0.0625,0.7222222222222221,1.0,0.0,1.0,0
586,0.9775967413441954,0.0,0.0144002369809397,0.0,0.0,0.0,0.0806451612903225,0.3609427044196935,0.1848739495798319,0.8571428571428572,0.15,0.16990291262135923,0.46617050067659,0.9109905020352782,0.3571428571428571,0.4375,0.7222222222222221,1.0,0.0,1.0,3
587,0.5112016293279023,1.0,0.9529496124221836,0.0,0.5625,1.0,0.8387096774193549,0.3653964964723029,0.1512605042016807,0.8571428571428572,0.55,0.4654800431499461,0.3470906630581867,0.8146540027137043,0.3571428571428571,0.5625,0.1111111111111111,1.0,1.0,1.0,0
591,0.4650373387644263,0.0,0.0143527642769683,1.0,0.0,0.0,0.467741935483871,0.4398455259082974,0.9243697478991596,0.7142857142857142,0.15,0.20334412081984896,0.1427604871447902,0.330257801899593,0.1428571428571429,0.375,0.2222222222222222,1.0,1.0,1.0,1
592,0.4650373387644263,0.0,0.0143771350970955,0.0,0.0,1.0,0.4838709677419355,0.9698482978855258,0.1932773109243697,0.2857142857142857,0.0,0.412621359223301,0.1427604871447902,0.648032564450475,0.8571428571428571,0.3125,0.2777777777777777,1.0,0.0,0.0,2
594,0.9192124915139172,1.0,0.3810298445982849,1.0,0.0,1.0,0.5,0.4317188054258594,0.6722689075630252,0.8571428571428572,0.0,0.22330097087378645,0.5338294993234101,0.4298507462686568,0.2857142857142857,0.0,0.9444444444444444,1.0,1.0,1.0,2
595,0.0563475899524779,0.0,0.0296490010099474,0.0,0.0,1.0,0.3870967741935484,0.905673672569028,0.6722689075630252,0.4285714285714285,0.15,0.11380798274002153,0.0527740189445196,0.4621438263229308,0.3571428571428571,0.25,0.7222222222222221,1.0,0.0,1.0,2
596,0.130346232179226,0.0,0.0142677689548535,1.0,0.0,1.0,0.8387096774193549,0.0205338082289417,0.0420168067226891,0.0,0.2,0.15480043149946063,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
601,0.4317718940936863,1.0,0.0651266119513914,1.0,0.0625,1.0,0.0,0.8477028487595425,0.4705882352941176,1.0,0.45,0.05987055016181221,0.8788903924221922,0.8146540027137043,0.9285714285714284,0.1875,0.4999999999999999,1.0,0.0,1.0,0
603,0.373387644263408,1.0,0.2976270490023304,0.0,0.3125,0.0,0.3548387096774194,0.101764262704628,0.3445378151260504,0.4285714285714285,1.0,0.057713052858683916,0.2604871447902571,0.0051560379918588,0.0,0.4375,0.8333333333333333,0.0,0.0,1.0,3
604,0.3455532926001358,1.0,0.6787735067691478,0.0,0.5,1.0,0.1612903225806451,0.908576788082026,0.6722689075630252,0.1428571428571428,0.05,0.19417475728155345,0.584573748308525,0.4621438263229308,0.0,0.0625,0.2222222222222222,1.0,1.0,0.0,3
606,0.042090970807875,0.0,0.8767555290143179,1.0,0.0,0.0,0.4032258064516129,0.098150704543591,0.638655462184874,0.2857142857142857,0.7000000000000001,0.5544768069039914,0.2401894451962111,0.3899592944369063,0.7857142857142857,0.0625,0.7222222222222221,1.0,0.0,1.0,2
607,0.4650373387644263,0.0,0.0143478682941289,0.0,0.0,1.0,0.1612903225806451,0.9735879021485978,0.8067226890756302,0.1428571428571428,0.6000000000000001,0.07335490830636461,0.1427604871447902,0.648032564450475,1.0,0.125,1.0,1.0,0.0,0.0,2
609,0.9192124915139172,1.0,0.0143336379223561,0.0,0.0,1.0,0.6935483870967742,0.1155867741275337,0.2941176470588236,0.1428571428571428,0.0,0.42286947141316084,0.1427604871447902,0.6189959294436908,0.2857142857142857,0.0625,1.0,1.0,0.0,0.0,0
613,0.8995247793618465,0.0,0.0142684469281199,1.0,0.3125,1.0,0.2903225806451612,0.0186806739754912,0.2100840336134454,0.0,0.55,0.14617044228694712,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
614,0.7080787508486083,0.0,0.014352300075077,0.0,0.0,0.0,0.2258064516129032,0.5841124121536796,0.6134453781512604,0.2857142857142857,1.0,0.16990291262135923,0.8761840324763195,0.648032564450475,0.7142857142857143,0.0625,0.2222222222222222,1.0,0.0,1.0,3
617,0.4650373387644263,0.0,0.5879660982785109,1.0,0.0625,0.0,0.5645161290322581,0.5810691039066694,0.2268907563025209,0.7142857142857142,0.15,0.05879180151024811,0.1427604871447902,0.648032564450475,0.7857142857142857,0.4375,0.7222222222222221,1.0,0.0,1.0,2
618,0.3455532926001358,1.0,0.5334535456050289,1.0,0.0,0.0,0.7741935483870968,0.1400701694766618,0.6302521008403362,0.1428571428571428,0.9,0.406688241639698,0.148849797023004,0.3487109905020353,0.3571428571428571,0.0,0.7222222222222221,1.0,1.0,0.0,0
619,0.9035980991174474,0.0,0.578982808511747,1.0,0.0,1.0,0.6290322580645161,0.0188828165565755,0.2100840336134454,0.0,0.2,0.07551240560949292,1.0,0.0051560379918588,0.1428571428571429,0.0,0.2777777777777777,1.0,0.0,0.0,2
620,0.4650373387644263,1.0,0.9755760510608618,0.0,0.25,1.0,0.0967741935483871,0.1279712732804765,0.7563025210084034,0.0,0.8500000000000001,0.05987055016181221,0.6400541271989175,0.9905020352781548,0.7857142857142857,0.25,0.2777777777777777,1.0,0.0,1.0,1
621,0.130346232179226,0.0,0.5852164900237209,1.0,0.0,1.0,0.2903225806451612,0.0201272902408494,0.2100840336134454,0.0,0.2,0.15480043149946063,1.0,0.0051560379918588,0.1428571428571429,0.25,0.2777777777777777,1.0,0.0,0.0,2
623,0.691785471826205,0.0,0.0104757041471531,1.0,0.0,0.0,0.032258064516129,0.3666881781674707,0.6218487394957982,0.2857142857142857,1.0,0.056634304207119714,0.148849797023004,0.1419267299864315,0.7857142857142857,0.125,0.0555555555555555,1.0,1.0,0.0,1
624,0.9192124915139172,1.0,0.4097352927671175,1.0,0.0,1.0,0.8387096774193549,0.4353858239424665,0.907563025210084,0.1428571428571428,0.15,0.15210355987055013,0.951962110960758,0.8146540027137043,0.8571428571428571,0.125,0.5555555555555556,1.0,0.0,1.0,0
625,0.9904955872369312,1.0,0.3538744274955785,1.0,0.0,1.0,0.0483870967741935,0.847715244346129,0.5462184873949579,0.1428571428571428,0.0,0.26591154261057176,0.527063599458728,0.8146540027137043,0.7857142857142857,0.125,0.0,1.0,1.0,0.0,3
626,0.4650373387644263,0.0,0.8621624194601494,1.0,0.0625,0.0,0.8870967741935484,0.9036224606227132,0.4369747899159665,0.4285714285714285,0.15,0.16990291262135923,0.8640054127198917,0.3354138398914519,0.5714285714285714,0.1875,0.5555555555555556,0.0,1.0,0.0,3
627,0.3455532926001358,1.0,0.3376480003991411,0.0,0.0,1.0,0.032258064516129,0.12429027340638,0.2605042016806722,0.2857142857142857,0.7000000000000001,0.586839266450917,0.148849797023004,0.3487109905020353,0.7857142857142857,0.125,0.2222222222222222,1.0,1.0,1.0,1
628,0.4650373387644263,0.0,0.9703049069664922,0.0,0.0625,0.0,0.0967741935483871,0.3722910092300043,0.2605042016806722,0.2857142857142857,0.7000000000000001,0.5841423948220065,0.7070365358592694,0.2173677069199457,0.3571428571428571,0.4375,0.0555555555555555,1.0,0.0,1.0,0
629,0.3034623217922606,0.0,0.0143356652170095,1.0,0.0,0.0,0.4838709677419355,0.0131937629819937,0.2184873949579832,0.0,0.5,0.029126213592233007,0.46617050067659,0.2132971506105834,0.8571428571428571,0.25,0.9444444444444444,1.0,0.0,0.0,2
631,0.4650373387644263,0.0,0.0220251655699824,0.0,0.125,0.0,0.532258064516129,0.982113271177012,0.2773109243697479,0.2857142857142857,0.4,0.40075512405609504,0.0527740189445196,1.0,0.4285714285714286,0.3125,0.2222222222222222,1.0,1.0,1.0,3
633,0.0461642905634758,1.0,0.0144841912717913,0.0,0.0,0.0,0.3548387096774194,0.1180218560559822,0.5126050420168068,0.7142857142857142,0.0,0.20064724919093854,0.7848443843031123,0.8388059701492538,0.5,0.3125,0.3888888888888889,1.0,0.0,0.0,3
634,0.9775967413441954,0.0,0.014359296229175,0.0,0.0,0.0,0.9516129032258064,0.0124854224526037,0.2941176470588236,0.8571428571428572,1.0,0.6774541531823085,0.6989174560216509,0.4621438263229308,0.7142857142857143,0.0625,0.7222222222222221,1.0,0.0,1.0,0
635,0.691785471826205,0.0,0.9334989321830508,0.0,0.0,1.0,0.0967741935483871,0.4212077066352953,0.7394957983193277,0.8571428571428572,0.65,0.22222222222222227,0.6258457374830853,0.630122116689281,0.3571428571428571,0.8125,0.6666666666666665,1.0,0.0,0.0,2
636,0.4650373387644263,0.0,0.3950763615048205,1.0,0.5,1.0,0.6451612903225806,0.6517728816611453,0.3109243697478991,0.1428571428571428,0.8,0.6251348435814456,0.584573748308525,0.3590230664857531,0.7857142857142857,0.5625,0.3333333333333333,1.0,0.0,1.0,3
637,0.7080787508486083,1.0,0.0143905315838344,0.0,0.375,1.0,0.8064516129032258,0.653054642566142,0.9243697478991596,0.1428571428571428,0.35,0.42286947141316084,0.8761840324763195,0.8236092265943014,0.7142857142857143,0.0625,0.8333333333333333,1.0,1.0,1.0,1
643,0.4650373387644263,0.0,0.968761377376901,0.0,0.0,1.0,0.8387096774193549,0.397524409402609,0.8991596638655462,0.7142857142857142,0.0,0.10895361380798273,0.4512855209742896,0.8146540027137043,0.1428571428571429,0.375,0.4999999999999999,1.0,1.0,1.0,1
644,0.4650373387644263,0.0,0.3554943291173468,0.0,0.4375,1.0,0.1451612903225806,0.6348562892364807,0.3109243697478991,0.5714285714285714,0.9,0.35760517799352753,0.7997293640054128,0.9297150610583448,0.3571428571428571,0.4375,0.3888888888888889,1.0,0.0,1.0,2
645,0.4650373387644263,0.0,0.9465265263800348,0.0,0.1875,0.0,0.7903225806451613,0.0988551929891668,0.6638655462184874,0.4285714285714285,1.0,0.029126213592233007,0.4411366711772666,0.1093622795115332,0.4285714285714286,0.0,0.3333333333333333,1.0,0.0,1.0,1
648,0.2701968771215207,0.0,0.8208452732799001,1.0,0.1875,0.0,0.3064516129032257,0.0089965536304862,0.7478991596638654,0.0,0.6000000000000001,0.5544768069039914,0.7050067658998647,0.8388059701492538,0.8571428571428571,0.625,0.7777777777777777,0.0,0.0,1.0,2
651,0.4650373387644263,1.0,0.0142698227500906,0.0,0.1875,1.0,0.1612903225806451,0.9807283941147708,0.9747899159663864,0.8571428571428572,0.95,0.20334412081984896,0.1427604871447902,0.4621438263229308,0.8571428571428571,0.375,0.7222222222222221,1.0,0.0,1.0,3
